recall,prec,specificity,accuracy,AUC,run time(s),F1 score,no_trees,dataset
0.67,0.9656800000000001,0.9860599999999999,0.8683399999999999,0.7886599999999999,0.17067627906799315,0.8280304566416588,5,cancer
0.92438,0.9078200000000001,0.94398,0.93668,0.9157399999999999,0.35865535736083987,0.9341690972709644,10,cancer
0.84454,0.95238,0.97478,0.92624,0.8946400000000001,0.723864221572876,0.9096613271359424,20,cancer
0.71206,0.9581199999999999,0.9803799999999999,0.8804599999999999,0.8153,0.05616006851196289,0.8462349679472181,2,cancer
0.8064199999999999,0.9551000000000001,0.9775600000000001,0.91382,0.8741,0.17078609466552735,0.8920025969772121,5,cancer
0.81638,0.984,0.99154,0.9262600000000001,0.8899800000000001,0.3531932830810547,0.9039695537566486,10,cancer
0.8729800000000001,0.9644999999999999,0.9803000000000001,0.9403,0.91486,0.7247101783752441,0.9266498863984942,20,cancer
0.7786399999999999,0.9208000000000001,0.9608800000000001,0.8929600000000001,0.8431999999999998,0.057951498031616214,0.8697515844420527,2,cancer
0.75892,0.98282,0.99162,0.9049799999999999,0.8549,0.17027020454406738,0.8752711358590822,5,cancer
0.8675599999999999,0.8919599999999999,0.9356599999999998,0.9103200000000001,0.8783000000000001,0.3595903396606445,0.9015971149896795,10,cancer
0.8393,0.9792200000000001,0.9888,0.9331400000000001,0.9030799999999999,0.7290464401245117,0.9140620207030296,20,cancer
0.39590000000000003,0.94092,0.98598,0.76618,0.55554,0.06038994789123535,0.6909481436422151,2,cancer
0.59446,0.9272400000000001,0.9719599999999999,0.83134,0.72428,0.17144465446472168,0.7832251909389152,5,cancer
0.7691,0.9705999999999999,0.98594,0.9051599999999999,0.85734,0.35913877487182616,0.877528803310821,10,cancer
0.8539199999999999,0.9846,0.99154,0.94026,0.91374,0.7290791988372802,0.9227403178762497,20,cancer
0.9432,0.8027,0.8601599999999999,0.89118,0.86636,0.05698761940002441,0.9016807563728626,2,cancer
0.29722,0.90258,0.98042,0.7259,0.44206,0.16875338554382324,0.6388348176916798,5,cancer
0.8682399999999999,0.9694200000000001,0.98316,0.94032,0.9153400000000002,0.35777835845947265,0.9256969465371039,10,cancer
0.8872599999999998,0.94048,0.9663,0.93682,0.9117599999999999,0.7289817333221436,0.9267896136508977,20,cancer
0.9386599999999999,0.8051400000000001,0.86276,0.89108,0.86624,0.056546592712402345,0.9007016257753238,2,cancer
0.8350000000000002,0.98902,0.99444,0.9350400000000001,0.9048999999999999,0.1727123260498047,0.914719453672942,5,cancer
0.84894,0.974,0.98598,0.9349399999999999,0.9064400000000001,0.3576239585876465,0.9174708457463124,10,cancer
0.8869199999999999,1.0,1.0,0.9578599999999999,0.9391,0.7303794860839844,0.9434662236987819,20,cancer
0.7967799999999999,0.97744,0.9888,0.9173,0.8774000000000001,0.05765061378479004,0.8927995622312688,2,cancer
0.62282,0.9502,0.98034,0.8471399999999999,0.75208,0.17155580520629882,0.8015863917354256,5,cancer
0.86402,0.9498200000000001,0.9719,0.93164,0.9022,0.360408878326416,0.9179590462672678,10,cancer
0.90586,0.9091400000000001,0.9467800000000001,0.93154,0.9073800000000001,0.7493623733520508,0.9263305933793978,20,cancer
0.54252,0.8278599999999999,0.9299399999999999,0.7855800000000001,0.65262,0.05775613784790039,0.7362272472041551,2,cancer
0.8493999999999999,0.93062,0.9608399999999999,0.9193000000000001,0.8869,0.16986799240112305,0.9051140824273809,5,cancer
0.85382,0.9387800000000001,0.9664400000000001,0.92448,0.8937200000000001,0.35690736770629883,0.9101262614446368,10,cancer
0.81152,0.9564199999999999,0.97752,0.91568,0.87658,0.7284919261932373,0.8945301004996388,20,cancer
0.6506000000000001,0.5521199999999999,0.68624,0.67298,0.5972799999999999,0.056783866882324216,0.6684187814223843,2,cancer
0.599,0.97826,0.99162,0.8453799999999999,0.7417800000000001,0.17241988182067872,0.795315432647565,5,cancer
0.7876,0.9831799999999999,0.99154,0.91558,0.8732,0.3610859394073486,0.8895730974997271,10,cancer
0.8967,0.96494,0.98034,0.9491399999999999,0.9288000000000001,0.7285305023193359,0.9385188391329893,20,cancer
0.8066599999999999,0.9292200000000002,0.96358,0.9051400000000001,0.8629199999999999,0.05887594223022461,0.8851297708733018,2,cancer
0.7928999999999999,0.98286,0.99154,0.91752,0.8766399999999999,0.16886868476867675,0.8922309048086972,5,cancer
0.8965799999999999,0.9548399999999999,0.97478,0.9456199999999999,0.9244199999999999,0.3525270462036133,0.9356856903696078,10,cancer
0.84396,0.9518599999999999,0.9747199999999999,0.9260399999999999,0.8943999999999999,0.7279531478881835,0.9093453485772516,20,cancer
0.5001,0.92936,0.97752,0.79966,0.6474400000000001,0.057909584045410155,0.7388268889824737,2,cancer
0.7738400000000001,0.95006,0.97488,0.89998,0.8525,0.17245688438415527,0.8743737619515543,5,cancer
0.9012399999999999,0.8968400000000001,0.93556,0.9227399999999999,0.89756,0.3592835426330566,0.918390770982484,10,cancer
0.8393200000000001,0.97988,0.98884,0.9331799999999999,0.90262,0.7314439296722413,0.914081582518366,20,cancer
0.66934,0.8866400000000001,0.94954,0.8452200000000001,0.76224,0.05837244987487793,0.8094470570191172,2,cancer
0.76888,0.97652,0.9887599999999999,0.90686,0.8586199999999999,0.17213702201843262,0.8788265120438392,5,cancer
0.6032,0.95756,0.9832000000000001,0.8417,0.7382000000000001,0.35806980133056643,0.79321373980316,10,cancer
0.8353399999999999,0.9369,0.96634,0.91752,0.88236,0.7290281772613525,0.9008401832181722,20,cancer
0.764,0.9449200000000001,0.97198,0.89452,0.84414,0.05813579559326172,0.8679981698979408,2,cancer
0.77774,0.94298,0.9719200000000001,0.8996600000000001,0.84996,0.17172646522521973,0.8748446102974435,5,cancer
0.95306,0.9339600000000001,0.95794,0.9561,0.9422,0.35851225852966306,0.9554937506173994,10,cancer
0.8868199999999999,0.96936,0.9832000000000001,0.9473,0.92608,0.7328324794769288,0.9350188339338356,20,cancer
0.7449600000000001,0.89398,0.94682,0.8716800000000001,0.812,0.057185125350952146,0.8458961131127852,2,cancer
0.52878,0.9644400000000001,0.9860199999999999,0.8156399999999999,0.67662,0.17243995666503906,0.7574128881818041,5,cancer
0.7786199999999999,0.9933399999999999,0.9972200000000001,0.91578,0.8722,0.3631291389465332,0.8879245108896271,10,cancer
0.87754,0.9486399999999999,0.9719599999999999,0.9367599999999999,0.9113199999999999,0.7315108299255371,0.924753430141573,20,cancer
0.7825,0.50016,0.52962,0.62392,0.60816,0.05873441696166992,0.6560596784843427,2,cancer
0.61398,0.8596,0.93826,0.8173600000000001,0.71278,0.17209057807922362,0.7761081995851076,5,cancer
0.8962600000000001,0.9375199999999999,0.96358,0.9385,0.9158199999999999,0.35781097412109375,0.9299053364112322,10,cancer
0.9485199999999999,0.9231200000000002,0.9523399999999999,0.9508800000000001,0.9350799999999999,0.7299655914306641,0.95042620061454,20,cancer
0.8253600000000001,0.96234,0.98034,0.92262,0.88784,0.057116460800170896,0.902859924404307,2,cancer
0.6458600000000001,0.9801400000000001,0.9915800000000001,0.8628399999999999,0.7767999999999999,0.17241907119750977,0.8187177977425275,5,cancer
0.901,0.9230600000000001,0.9552400000000001,0.9350400000000001,0.91178,0.3577577590942383,0.9281196221255179,10,cancer
0.87662,0.9551400000000001,0.97478,0.9383000000000001,0.9113000000000001,0.7297991752624512,0.9257189129609701,20,cancer
0.8868400000000001,0.9013200000000001,0.9409799999999999,0.92078,0.89344,0.05870218276977539,0.9139116351857919,2,cancer
0.8962600000000002,0.97488,0.98598,0.9525600000000001,0.93374,0.17178425788879395,0.9411142565990257,5,cancer
0.8773,0.94808,0.9719599999999999,0.9367000000000001,0.9109400000000001,0.36083569526672366,0.9246426881703659,10,cancer
0.8110800000000001,1.0,1.0,0.92964,0.89344,0.7336936473846436,0.9055370985603546,20,cancer
0.5421,0.9931000000000001,0.99718,0.82768,0.6960200000000001,0.060134267807006835,0.7696325238251214,2,cancer
0.64108,0.87478,0.9467599999999999,0.83292,0.73716,0.1720442771911621,0.7939190049859882,5,cancer
0.88704,0.8961400000000002,0.9384799999999999,0.9193,0.89132,0.35988531112670896,0.9127508591601288,10,cancer
0.86348,0.95328,0.9747399999999999,0.93326,0.9058599999999999,0.7286008834838867,0.9191102038588117,20,cancer
0.6602399999999999,0.7386600000000001,0.85684,0.7835799999999999,0.69558,0.05926947593688965,0.7585451338522089,2,cancer
0.7922399999999999,0.92376,0.96074,0.8979799999999999,0.8516599999999999,0.17172002792358398,0.8765035302252795,5,cancer
0.8631,0.9139200000000001,0.95236,0.91914,0.8866200000000001,0.35993423461914065,0.9077547325295443,10,cancer
0.8540599999999999,0.97394,0.98598,0.93682,0.9088200000000001,0.7290568828582764,0.9200179110840757,20,cancer
0.7025400000000002,0.96488,0.98594,0.8804000000000001,0.80888,0.05909433364868164,0.8442508409630912,2,cancer
0.6937,0.99354,0.9972200000000001,0.88414,0.8156199999999998,0.17140331268310546,0.8454549649317091,5,cancer
0.91052,0.9327200000000001,0.9606999999999999,0.942,0.9206,0.357013463973999,0.9356201810345276,10,cancer
0.85802,0.9299799999999999,0.96082,0.9225800000000002,0.89124,0.7297465801239014,0.9094330193044572,20,cancer
0.23576000000000003,0.71364,0.93568,0.67494,0.3459,0.060915470123291016,0.585725203936799,2,cancer
0.71186,0.92646,0.9663599999999999,0.8716200000000001,0.8042999999999999,0.16992454528808593,0.8391210960855574,5,cancer
0.66468,0.99286,0.99718,0.87334,0.7948999999999999,0.3616801738739014,0.830928204888244,10,cancer
0.89588,0.9461600000000001,0.9692000000000001,0.9419400000000001,0.9195399999999999,0.7321978569030761,0.9325561248628723,20,cancer
0.7970200000000001,0.80412,0.8822199999999999,0.8504800000000001,0.7996000000000001,0.05872807502746582,0.83962391922595,2,cancer
0.7636800000000001,0.99488,0.9972200000000001,0.9102600000000001,0.8622400000000001,0.17257542610168458,0.8804494278331487,5,cancer
0.6460800000000001,0.95794,0.98316,0.85762,0.7708000000000002,0.35653157234191896,0.814622749416395,10,cancer
0.7781800000000001,0.99354,0.99718,0.91562,0.87174,0.7315900802612305,0.8876834651318767,20,cancer
0.87798,0.7155199999999999,0.7926,0.8243400000000001,0.78732,0.06019883155822754,0.8352839907663032,2,cancer
0.18428,0.93506,0.99154,0.69078,0.30433999999999994,0.17304105758666993,0.5879119679316208,5,cancer
0.85836,0.9579599999999999,0.9776,0.9331999999999999,0.9052599999999998,0.3618919372558594,0.9179911510406106,10,cancer
0.83034,0.96182,0.9803000000000001,0.9244200000000001,0.8901600000000001,0.7267088413238525,0.90533205694113,20,cancer
0.64528,0.59066,0.73384,0.70092,0.61528,0.05850319862365723,0.6895677033778901,2,cancer
0.7218199999999999,0.9931000000000001,0.99718,0.89458,0.8354800000000001,0.17426910400390624,0.8594996334596727,5,cancer
0.9101800000000001,0.85106,0.90482,0.9068400000000001,0.8788600000000001,0.35965776443481445,0.9075002339619109,10,cancer
0.8207000000000001,0.98934,0.9944,0.9297000000000001,0.8965599999999998,0.7591379165649415,0.9075570347147484,20,cancer
0.9339000000000001,0.8154399999999999,0.87388,0.8962199999999999,0.87036,0.06289496421813964,0.9038762289499269,2,cancer
0.8018799999999999,0.9824999999999999,0.9915800000000001,0.9208999999999999,0.8827999999999999,0.17571516036987306,0.8967355164579208,5,cancer
0.86822,0.97952,0.9887599999999999,0.94382,0.9196000000000002,0.36470851898193357,0.9284942861302181,10,cancer
0.8257,0.96146,0.98042,0.9227599999999999,0.8876800000000001,0.7335590839385986,0.9030651609917906,20,cancer
0.71194,0.8200800000000001,0.9073799999999999,0.8346,0.76088,0.060473060607910155,0.8096772495437742,2,cancer
0.8729800000000001,0.9033599999999999,0.9438799999999998,0.91744,0.8869800000000001,0.17360396385192872,0.9084378363202472,5,cancer
0.8493,0.96864,0.98316,0.93326,0.9033999999999999,0.3583095073699951,0.916228507998898,10,cancer
0.85824,0.95296,0.97478,0.9314199999999999,0.90292,0.7354312419891358,0.9165273293507816,20,cancer
0.8442999999999999,0.8797400000000002,0.9300199999999998,0.8981,0.8604799999999999,0.06069135665893555,0.8871523066044847,2,cancer
0.8207000000000001,0.9417,0.9692000000000001,0.91388,0.8766400000000001,0.17406244277954103,0.8949592256380662,5,cancer
0.8920600000000001,0.9333199999999999,0.95778,0.9331999999999999,0.90858,0.36286139488220215,0.9249060902885011,10,cancer
0.84874,0.9835,0.99162,0.93842,0.91008,0.7333855628967285,0.9201770051835562,20,cancer
