recall,prec,specificity,accuracy,AUC,run time(s),F1 score,no_trees,dataset
0.9400000000000001,0.9262599999999999,0.96,0.9533400000000001,0.9301999999999999,0.6539314746856689,0.95,20,iris
0.9800000000000001,0.9091000000000001,0.95,0.9600200000000001,0.94288,0.04767742156982422,0.9650000000000001,2,iris
0.9,0.9800000000000001,0.99,0.96,0.93674,0.14577598571777345,0.945,5,iris
0.9400000000000001,0.9333199999999999,0.96,0.9533200000000001,0.9309000000000001,0.31528463363647463,0.95,10,iris
0.96,0.9133199999999999,0.95,0.9533200000000001,0.93312,0.6567433834075928,0.9550000000000001,20,iris
0.96,0.8954599999999999,0.9399999999999998,0.9467000000000001,0.9245599999999999,0.04668483734130859,0.95,2,iris
0.9,0.9396000000000001,0.97,0.94666,0.91668,0.14596223831176758,0.9349999999999999,5,iris
0.6399999999999999,0.9094999999999999,0.97,0.8600000000000001,0.74684,0.3158132553100586,0.805,10,iris
0.9400000000000001,0.94848,0.97,0.96,0.93956,0.6523604393005371,0.9550000000000001,20,iris
0.8800000000000001,0.9818200000000001,0.99,0.9533400000000001,0.9224399999999999,0.04558300971984863,0.9349999999999999,2,iris
0.96,0.9333199999999999,0.96,0.96,0.9426,0.14810786247253419,0.96,5,iris
0.9199999999999999,0.96182,0.9800000000000001,0.96,0.93774,0.31470212936401365,0.95,10,iris
0.9400000000000001,0.9333199999999999,0.96,0.9533200000000001,0.9309000000000001,0.6596834659576416,0.95,20,iris
0.68,0.6357799999999999,0.8,0.7600000000000001,0.65056,0.0453545093536377,0.74,2,iris
0.42000000000000004,0.7933199999999999,0.96,0.78,0.5325,0.1469430923461914,0.69,5,iris
0.96,0.92546,0.96,0.96,0.94192,0.32312569618225095,0.96,10,iris
0.9,0.92666,0.96,0.9399799999999999,0.9065200000000001,0.6545440196990967,0.93,20,iris
0.9199999999999999,0.8627800000000001,0.9099999999999999,0.91332,0.8822599999999999,0.04625744819641113,0.9149999999999998,2,iris
0.8800000000000001,0.9800000000000001,0.99,0.9533200000000001,0.9250399999999999,0.15044846534729003,0.9349999999999999,5,iris
0.9400000000000001,0.9066599999999999,0.95,0.94664,0.92182,0.3210761547088623,0.945,10,iris
0.96,0.96182,0.9800000000000001,0.97334,0.9599599999999999,0.6633644580841065,0.97,20,iris
0.6799999999999999,0.875,0.95,0.86,0.7647200000000001,0.04696645736694336,0.8150000000000001,2,iris
0.96,0.8936400000000001,0.9400000000000001,0.94668,0.9246000000000001,0.14778342247009277,0.95,5,iris
0.9800000000000001,0.8379800000000002,0.9,0.92666,0.90106,0.3204935073852539,0.9399999999999998,10,iris
0.96,0.8324,0.9000000000000001,0.9199999999999999,0.8907399999999999,0.6621249675750732,0.93,20,iris
0.9800000000000001,0.8951399999999999,0.9400000000000001,0.9533200000000001,0.9341200000000001,0.047565650939941403,0.96,2,iris
0.9199999999999999,0.94444,0.9700000000000001,0.9533400000000001,0.9292,0.15012035369873047,0.945,5,iris
0.6799999999999999,0.87842,0.95,0.86,0.75972,0.31586427688598634,0.8150000000000001,10,iris
0.9400000000000001,0.95778,0.9800000000000001,0.9666599999999999,0.9484199999999999,0.6648414611816407,0.96,20,iris
0.96,0.9004999999999999,0.9400000000000001,0.94666,0.9251999999999999,0.04743766784667969,0.95,2,iris
0.9400000000000001,0.96182,0.9800000000000001,0.96668,0.9494399999999998,0.15029563903808593,0.96,5,iris
0.9400000000000001,0.9596,0.9800000000000001,0.96668,0.94838,0.31800336837768556,0.96,10,iris
0.9400000000000001,0.9436399999999999,0.97,0.96,0.94092,0.6558874130249024,0.9550000000000001,20,iris
0.6599999999999999,0.87112,0.95,0.85334,0.7409,0.04659271240234375,0.8049999999999999,2,iris
0.6399999999999999,0.97142,0.99,0.87334,0.75236,0.14915852546691893,0.8150000000000001,5,iris
0.9,0.96,0.9800000000000001,0.9533200000000001,0.9247,0.3161349296569824,0.9400000000000001,10,iris
0.9199999999999999,0.92666,0.96,0.94664,0.9196,0.6557305335998536,0.9399999999999998,20,iris
0.96,0.8939400000000001,0.9400000000000001,0.94668,0.9237,0.047370195388793945,0.95,2,iris
0.9,0.9800000000000001,0.99,0.96,0.93674,0.14841022491455078,0.945,5,iris
0.96,0.89696,0.9399999999999998,0.94666,0.9223800000000001,0.32079100608825684,0.95,10,iris
0.9400000000000001,0.9232400000000001,0.96,0.9533400000000001,0.93034,0.657279634475708,0.95,20,iris
0.9800000000000001,0.9103,0.95,0.96,0.9427800000000002,0.04748983383178711,0.9650000000000001,2,iris
0.5,0.94166,0.9800000000000001,0.8200200000000001,0.63714,0.1487590789794922,0.74,5,iris
0.9400000000000001,0.975,0.99,0.97334,0.95556,0.3239450454711914,0.9650000000000001,10,iris
0.9400000000000001,0.9414200000000001,0.9700000000000001,0.9600199999999999,0.93886,0.6603016376495361,0.9549999999999998,20,iris
0.9800000000000001,0.91212,0.95,0.9600199999999999,0.94274,0.0487971305847168,0.9650000000000001,2,iris
0.9399999999999998,0.92364,0.96,0.9533400000000001,0.9304400000000002,0.14552340507507325,0.9499999999999998,5,iris
0.9399999999999998,0.9244399999999999,0.96,0.9533200000000001,0.9302399999999998,0.32147750854492185,0.95,10,iris
0.96,0.9151399999999998,0.95,0.9533200000000001,0.9319,0.6601386070251465,0.9550000000000001,20,iris
0.22000000000000003,0.76,0.97,0.72002,0.32398,0.048720598220825195,0.595,2,iris
0.96,0.9284800000000001,0.9600000000000002,0.96,0.94178,0.1527707576751709,0.96,5,iris
0.9,0.9800000000000001,0.99,0.96,0.93674,0.31827712059020996,0.9450000000000001,10,iris
0.9399999999999998,0.96182,0.9800000000000001,0.96668,0.9494400000000001,0.6621084690093995,0.96,20,iris
0.96,0.92286,0.95,0.9533400000000001,0.93614,0.04805698394775391,0.9550000000000001,2,iris
0.8800000000000001,0.9800000000000001,0.99,0.9533200000000001,0.9250399999999999,0.15041403770446776,0.9349999999999999,5,iris
0.96,0.9084800000000002,0.95,0.9533200000000001,0.9323,0.32004518508911134,0.9550000000000001,10,iris
0.96,0.92028,0.95,0.9533400000000001,0.9364799999999999,0.6603062629699707,0.9550000000000001,20,iris
0.96,0.93566,0.96,0.96,0.94216,0.04754838943481445,0.96,2,iris
0.76,0.95556,0.9800000000000001,0.9066600000000001,0.8423999999999999,0.14595236778259277,0.8700000000000001,5,iris
0.96,0.9184599999999999,0.95,0.9533200000000001,0.93652,0.3193610191345215,0.9550000000000001,10,iris
0.96,0.92364,0.96,0.9600199999999999,0.9409599999999999,0.6598355770111084,0.9600000000000002,20,iris
0.7999999999999999,0.5135,0.62,0.6799799999999999,0.6248199999999999,0.04748191833496094,0.71,2,iris
0.9199999999999999,0.94848,0.9700000000000001,0.9533200000000001,0.9278600000000001,0.14979982376098633,0.945,5,iris
0.96,0.92546,0.96,0.96,0.94192,0.3191205024719238,0.96,10,iris
0.9400000000000001,0.94546,0.97,0.9600200000000001,0.9408799999999999,0.6598830223083496,0.9550000000000001,20,iris
0.76,0.8147399999999999,0.9099999999999999,0.8600000000000001,0.77164,0.04785470962524414,0.835,2,iris
0.8400000000000001,0.9777799999999999,0.99,0.94002,0.9015600000000001,0.14978256225585937,0.915,5,iris
0.96,0.91212,0.95,0.9533400000000001,0.93104,0.31678972244262693,0.9550000000000001,10,iris
0.9,0.975,0.99,0.9600200000000001,0.93452,0.663751220703125,0.945,20,iris
0.8800000000000001,0.9800000000000001,0.99,0.9533400000000001,0.92622,0.04833884239196777,0.9349999999999999,2,iris
0.8800000000000001,1.0,1.0,0.96,0.9319599999999999,0.15133090019226075,0.9400000000000001,5,iris
0.96,0.91182,0.95,0.9533400000000001,0.9341200000000001,0.3242926120758057,0.9550000000000001,10,iris
0.8800000000000001,0.96,0.9800000000000001,0.94664,0.9155599999999999,0.6647769927978515,0.9299999999999999,20,iris
0.7599999999999999,0.8150600000000001,0.9100000000000001,0.8600200000000001,0.78458,0.04827613830566406,0.835,2,iris
0.9800000000000001,0.8951399999999999,0.9400000000000001,0.9533200000000001,0.9341200000000001,0.15055665969848633,0.96,5,iris
0.9,0.9777799999999999,0.99,0.96,0.93568,0.32196521759033203,0.9450000000000001,10,iris
0.96,0.94848,0.97,0.96668,0.9512600000000001,0.6616809368133545,0.9650000000000001,20,iris
0.96,0.9023200000000001,0.9400000000000001,0.94668,0.92516,0.048331832885742186,0.95,2,iris
0.8800000000000001,0.9818200000000001,0.99,0.9533400000000001,0.925,0.15139470100402833,0.9349999999999999,5,iris
0.9199999999999999,0.9396000000000001,0.97,0.9533400000000001,0.92838,0.3189098834991455,0.945,10,iris
0.96,0.9303000000000001,0.96,0.96,0.94056,0.6626619815826416,0.96,20,iris
0.96,0.89092,0.9400000000000001,0.94668,0.9238199999999999,0.04843535423278809,0.95,2,iris
0.96,0.8902999999999999,0.9400000000000001,0.94666,0.92278,0.14981989860534667,0.95,5,iris
0.96,0.96,0.9800000000000001,0.97332,0.96,0.3229424476623535,0.97,10,iris
0.96,0.9303000000000001,0.96,0.9600199999999999,0.94174,0.6642030715942383,0.96,20,iris
0.96,0.9284800000000001,0.9600000000000002,0.96,0.94178,0.04875426292419434,0.96,2,iris
0.96,0.94546,0.9700000000000001,0.9667,0.9503999999999999,0.15166759490966797,0.9650000000000001,5,iris
0.96,0.9166599999999999,0.95,0.9533400000000001,0.9349399999999999,0.3224586009979248,0.9550000000000001,10,iris
0.9400000000000001,0.94444,0.97,0.96,0.93972,0.6591677665710449,0.9550000000000001,20,iris
0.9199999999999999,0.94848,0.9700000000000001,0.9533400000000001,0.92904,0.0481903076171875,0.945,2,iris
0.9400000000000001,0.9414200000000001,0.97,0.9600200000000001,0.93886,0.1509984016418457,0.9550000000000001,5,iris
0.9199999999999999,0.92728,0.96,0.94668,0.9218399999999999,0.31884193420410156,0.9400000000000001,10,iris
0.96,0.92728,0.96,0.9600200000000001,0.94188,0.6624285221099854,0.9600000000000002,20,iris
0.96,0.8603,0.9199999999999999,0.9333400000000001,0.90642,0.04801778793334961,0.9400000000000001,2,iris
0.66,0.7760199999999999,0.9,0.8200000000000001,0.70198,0.14956083297729492,0.7799999999999999,5,iris
0.9400000000000001,0.96364,0.9800000000000001,0.96668,0.9503999999999999,0.3224508762359619,0.96,10,iris
0.96,0.9436399999999999,0.97,0.96668,0.9504400000000001,0.660498571395874,0.9649999999999999,20,iris
0.96,0.92546,0.96,0.96,0.94192,0.04937601089477539,0.96,2,iris
0.72,0.9777799999999999,0.99,0.89998,0.82202,0.15219149589538575,0.8550000000000001,5,iris
0.96,0.9133199999999999,0.95,0.9533200000000001,0.93312,0.32059712409973146,0.9550000000000001,10,iris
0.96,0.94848,0.97,0.96668,0.9512599999999999,0.6629810333251953,0.9650000000000001,20,iris
0.58032,0.7433,0.8826,0.7820400000000001,0.62602,0.05009007453918457,0.7314558629776021,2,wine
0.74696,0.87172,0.9416599999999999,0.87712,0.8026,0.15299701690673828,0.8443181818181819,5,wine
0.8651399999999999,1.0,1.0,0.95522,0.92554,0.32547197341918943,0.9325757575757578,10,wine
0.9833400000000001,0.9833399999999999,0.9913000000000001,0.98856,0.9826,0.6675480365753174,0.9873188405797102,20,wine
0.9833400000000001,0.7314799999999999,0.8141400000000001,0.8699199999999999,0.8362399999999999,0.05005173683166504,0.8987318840579709,2,wine
0.91516,0.8104199999999999,0.8833400000000001,0.89412,0.8550600000000002,0.15125064849853515,0.8992424242424242,5,wine
0.9833400000000001,0.9679599999999999,0.98296,0.983,0.9746,0.3226628303527832,0.9831521739130435,10,wine
1.0,0.96,0.975,0.9833400000000001,0.9777799999999999,0.6731961727142334,0.9875,20,wine
0.74244,0.6531,0.8068799999999999,0.78594,0.69234,0.05012674331665039,0.7746541501976284,2,wine
0.84698,0.9099999999999999,0.9579599999999999,0.9212400000000001,0.87636,0.15164361000061036,0.9024703557312254,5,wine
0.93032,0.96796,0.98332,0.966,0.94664,0.32148013114929197,0.9568181818181818,10,wine
0.9833400000000001,0.8993800000000001,0.9416599999999999,0.9555399999999998,0.93774,0.6672982692718505,0.9625,20,wine
0.8651399999999999,0.79184,0.88296,0.87712,0.82528,0.05002894401550293,0.8740612648221344,2,wine
0.62878,0.9532399999999999,0.98332,0.8657,0.74936,0.1502685070037842,0.806060606060606,5,wine
0.9151399999999998,0.9482600000000001,0.9749800000000001,0.9552400000000001,0.93032,0.32079830169677737,0.9450757575757576,10,wine
0.9818200000000001,0.95604,0.975,0.97744,0.9671,0.6825261116027832,0.978409090909091,20,wine
0.67576,0.82142,0.9246399999999999,0.84246,0.73516,0.0507596492767334,0.8001976284584981,2,wine
0.74394,0.96364,0.9833400000000001,0.9042600000000001,0.83674,0.1528749942779541,0.8636363636363636,5,wine
1.0,0.9258,0.95,0.9666599999999999,0.9575199999999999,0.3280823230743408,0.975,10,wine
0.95002,0.9692399999999999,0.9833400000000001,0.9722200000000001,0.9586,0.6872904777526856,0.9666666666666666,20,wine
0.86364,0.64808,0.7648400000000001,0.79772,0.7381,0.050800228118896486,0.8142457180500658,2,wine
0.72728,0.975,0.9913000000000001,0.9039200000000001,0.83202,0.15413007736206055,0.859288537549407,5,wine
0.8333400000000001,0.9800000000000001,0.9916599999999999,0.9389,0.89506,0.32640366554260253,0.9125,10,wine
0.95,0.96796,0.98332,0.9722,0.95716,0.665616798400879,0.9666666666666668,20,wine
0.9833400000000001,0.90284,0.9416800000000001,0.9555399999999998,0.9383199999999998,0.0505943775177002,0.9625,2,wine
0.88182,0.94048,0.9666599999999999,0.9385399999999999,0.90668,0.15268754959106445,0.9242424242424242,5,wine
1.0,0.92796,0.9579599999999999,0.9719,0.9610799999999999,0.32580270767211916,0.9789855072463769,10,wine
0.7954600000000001,1.0,1.0,0.9323600000000001,0.8785000000000001,0.6670074462890625,0.8977272727272727,20,wine
0.68182,0.6167,0.7989200000000001,0.7598,0.64516,0.052042484283447266,0.7403656126482213,2,wine
0.79848,1.0,1.0,0.933,0.8855400000000001,0.1539050579071045,0.8992424242424242,5,wine
0.94848,0.95604,0.975,0.96632,0.94892,0.32662091255187986,0.9617424242424242,10,wine
1.0,0.8739999999999999,0.92462,0.94966,0.93134,0.6670932292938232,0.9623188405797103,20,wine
0.9833400000000001,0.9372,0.96592,0.97156,0.95868,0.05051159858703613,0.9746376811594203,2,wine
0.7985,0.95778,0.98332,0.9218999999999999,0.8664999999999999,0.153802490234375,0.890909090909091,5,wine
0.74546,0.9377800000000001,0.97464,0.8986799999999999,0.8291000000000001,0.3248598575592041,0.860046113306983,10,wine
1.0,0.95386,0.9749800000000001,0.98332,0.976,0.6735281944274902,0.9875,20,wine
0.9833400000000001,0.6716599999999999,0.7568999999999999,0.8320399999999999,0.7967199999999999,0.051621007919311526,0.8701086956521739,2,wine
0.70912,0.95556,0.98332,0.8928,0.80594,0.15391082763671876,0.8462121212121211,5,wine
0.9833400000000001,0.96796,0.98332,0.98332,0.9753399999999999,0.32668275833129884,0.9833333333333334,10,wine
0.9666599999999999,0.9833399999999999,0.9913000000000001,0.983,0.97312,0.6736598968505859,0.9789855072463769,20,wine
0.37424,0.8595200000000001,0.96592,0.76962,0.51486,0.052666759490966795,0.6700922266139658,2,wine
0.7606200000000001,0.90546,0.9583400000000001,0.89314,0.8227599999999999,0.15217700004577636,0.8594696969696971,5,wine
0.74394,0.975,0.9913000000000001,0.9094599999999999,0.84242,0.3260643005371094,0.8676218708827405,10,wine
0.9833400000000001,0.94066,0.9666599999999999,0.9722,0.95992,0.6713572978973389,0.975,20,wine
0.86362,0.60818,0.7221,0.76898,0.71234,0.05458025932312012,0.7928689064558629,2,wine
0.62422,0.9532399999999999,0.98332,0.8647199999999999,0.74402,0.15363569259643556,0.8037878787878789,5,wine
0.86668,0.9679599999999999,0.98296,0.9441200000000001,0.90602,0.32819409370422364,0.9248188405797102,10,wine
0.9166599999999999,0.9833400000000001,0.9916599999999999,0.9666399999999999,0.9469799999999999,0.6763118267059326,0.9541666666666668,20,wine
0.9833400000000001,0.76364,0.8402200000000001,0.8876,0.8561,0.0506779670715332,0.9117753623188406,2,wine
0.5591,1.0,1.0,0.8539200000000001,0.70594,0.15252223014831542,0.7795454545454545,5,wine
0.8287799999999999,0.9846199999999999,0.9916599999999999,0.9379,0.8896000000000001,0.32614860534667967,0.9102272727272727,10,wine
0.8318200000000001,0.96334,0.98332,0.933,0.8907,0.6713183879852295,0.9075757575757576,20,wine
0.8833400000000001,0.87048,0.93224,0.91568,0.8729800000000001,0.05098400115966797,0.9077898550724639,2,wine
0.76214,0.9833400000000001,0.9916599999999999,0.9157,0.8545999999999999,0.15270190238952636,0.8768939393939392,5,wine
0.9818200000000001,0.9532399999999999,0.97464,0.97712,0.9664400000000001,0.32970218658447265,0.9782279314888009,10,wine
0.9666599999999999,0.92308,0.95832,0.9611000000000001,0.944,0.6709557056427002,0.9625,20,wine
0.8636600000000001,0.6060800000000001,0.72248,0.7692800000000001,0.71072,0.051421499252319335,0.7930500658761529,2,wine
0.93032,0.8608399999999999,0.92426,0.92648,0.89276,0.15541434288024902,0.9272891963109353,5,wine
0.8287799999999999,0.9777799999999999,0.9913000000000001,0.93758,0.89506,0.3277734279632568,0.9100461133069828,10,wine
1.0,0.95386,0.9749800000000001,0.98332,0.976,0.6713352680206299,0.9875,20,wine
0.8166800000000001,0.75776,0.8662799999999999,0.8496599999999999,0.7841199999999999,0.05166149139404297,0.8414855072463767,2,wine
0.4909,1.0,1.0,0.83138,0.65,0.15656609535217286,0.7454545454545455,5,wine
0.9833400000000001,0.9692399999999999,0.98332,0.98332,0.9753000000000001,0.32607831954956057,0.9833333333333334,10,wine
0.8651399999999999,1.0,1.0,0.95522,0.91966,0.6730742931365967,0.9325757575757576,20,wine
0.64244,0.7297399999999999,0.8742800000000001,0.7977000000000001,0.68008,0.052329397201538085,0.7583498023715414,2,wine
0.6606,1.0,1.0,0.88756,0.78588,0.15471863746643066,0.8303030303030303,5,wine
0.93184,0.8945000000000001,0.9406000000000001,0.93758,0.90988,0.325449275970459,0.9361989459815547,10,wine
0.9,0.9679599999999999,0.98296,0.95522,0.92784,0.6718013763427735,0.9414855072463769,20,wine
0.96668,0.8598399999999999,0.91522,0.93202,0.9063599999999999,0.05165333747863769,0.940942028985507,2,wine
0.79394,1.0,1.0,0.93202,0.88192,0.1554889678955078,0.8969696969696971,5,wine
0.9818200000000001,0.9292400000000001,0.95832,0.96634,0.9522600000000001,0.32732424736022947,0.9700757575757578,10,wine
0.96516,0.9664400000000001,0.98296,0.97712,0.96512,0.6698994636535645,0.9740612648221344,20,wine
0.8151399999999999,0.807,0.89892,0.8709199999999999,0.80732,0.052734088897705075,0.8570322793148881,2,wine
0.7773,1.0,1.0,0.92648,0.86686,0.15250053405761718,0.8886363636363637,5,wine
0.9333400000000001,0.94048,0.9655799999999999,0.9545600000000001,0.9324600000000001,0.3262218952178955,0.9494565217391304,10,wine
0.96668,0.95258,0.97464,0.9719,0.9586,0.6722466468811035,0.9706521739130436,20,wine
0.8636600000000001,0.6047800000000001,0.72246,0.76928,0.7106999999999999,0.05228471755981445,0.7930500658761528,2,wine
0.95,0.93568,0.96592,0.96046,0.94056,0.15575141906738282,0.9579710144927536,5,wine
0.7288,0.975,0.9916599999999999,0.9045799999999999,0.8311400000000001,0.3288875102996826,0.8602272727272726,10,wine
1.0,0.9547599999999999,0.97464,0.983,0.97592,0.6733730792999267,0.9873188405797102,20,wine
0.72272,0.72526,0.87392,0.82452,0.7181,0.05262842178344727,0.7983201581027668,2,wine
0.7954600000000001,1.0,1.0,0.93234,0.88336,0.1560664176940918,0.8977272727272727,5,wine
0.9166599999999999,0.89232,0.94094,0.9326800000000001,0.90116,0.3275175094604492,0.9288043478260869,10,wine
1.0,0.9406599999999999,0.9666599999999999,0.97776,0.9686199999999999,0.6677396297454834,0.9833333333333334,20,wine
0.9818200000000001,0.5727200000000001,0.62318,0.74248,0.7202,0.053069782257080075,0.8025032938076417,2,wine
0.84698,0.9800000000000001,0.9913000000000001,0.94346,0.9045400000000001,0.15760459899902343,0.919137022397892,5,wine
1.0,0.95258,0.97462,0.983,0.9753000000000001,0.3276501655578613,0.9873188405797102,10,wine
0.9318200000000001,0.96796,0.98332,0.96632,0.94764,0.6724601268768311,0.9575757575757576,20,wine
0.88182,0.80256,0.89094,0.88792,0.83962,0.053730201721191403,0.8863801054018445,2,wine
0.76364,1.0,1.0,0.92156,0.8604800000000001,0.1549678325653076,0.8818181818181818,5,wine
0.93032,1.0,1.0,0.97712,0.9626000000000001,0.32894439697265626,0.9651515151515151,10,wine
0.93184,0.9484999999999999,0.97462,0.96044,0.9398,0.6695304870605469,0.953227931488801,20,wine
0.5606,0.82334,0.9333400000000001,0.80982,0.66448,0.053493595123291014,0.7469696969696971,2,wine
0.8636600000000001,0.9833400000000001,0.9916599999999999,0.94934,0.9173600000000001,0.15770602226257324,0.927651515151515,5,wine
0.9166599999999999,0.96334,0.98296,0.96078,0.9367599999999999,0.32748026847839357,0.9498188405797103,10,wine
0.95002,0.9833400000000001,0.9916599999999999,0.97776,0.9659400000000001,0.6712578296661377,0.9708333333333332,20,wine
0.78182,0.5173,0.6300800000000001,0.68008,0.61556,0.05353240966796875,0.7059453227931488,2,wine
0.69244,0.96,0.9833400000000001,0.8872399999999999,0.7998799999999999,0.15597820281982422,0.8378787878787879,5,wine
0.9833400000000001,0.9692399999999999,0.9833400000000001,0.9833400000000001,0.976,0.32562479972839353,0.9833333333333332,10,wine
0.86364,0.9217599999999999,0.9579599999999999,0.9268000000000001,0.8858799999999999,0.6727873802185058,0.9108036890645588,20,wine
0.9151399999999998,0.6393,0.7395,0.79772,0.7499,0.05339550971984863,0.8273221343873518,2,wine
0.7605999999999999,1.0,1.0,0.9208999999999999,0.8525400000000001,0.15410614013671875,0.8803030303030303,5,wine
1.0,0.9692399999999999,0.98332,0.98888,0.984,0.3308093070983887,0.9916666666666668,10,wine
0.95,1.0,1.0,0.98332,0.9731200000000001,0.6797843456268311,0.975,20,wine
0.81516,0.65768,0.78948,0.79772,0.72068,0.06187295913696289,0.8023221343873518,2,wine
0.7985,1.0,1.0,0.933,0.8836,0.22374439239501953,0.8992424242424242,5,wine
0.81212,0.9818200000000001,0.9916599999999999,0.9323600000000001,0.88688,0.3276728630065918,0.9018939393939395,10,wine
0.9666599999999999,1.0,1.0,0.98888,0.9818200000000001,0.6708640575408935,0.9833333333333334,20,wine
0.84544,0.7838,0.8826,0.87056,0.8113400000000001,0.053607749938964847,0.8640316205533598,2,wine
0.96668,0.9372,0.96592,0.966,0.9499799999999998,0.15720086097717284,0.9663043478260869,5,wine
0.9833400000000001,0.8713,0.92462,0.9441200000000001,0.9221999999999999,0.3286332607269287,0.953985507246377,10,wine
0.9318200000000001,0.96364,0.98296,0.96602,0.9470400000000001,0.6719874858856201,0.9573945981554678,20,wine
0.8621399999999999,0.7350199999999999,0.84092,0.84838,0.78874,0.053171730041503905,0.8515316205533597,2,wine
0.59242,0.9532399999999999,0.98332,0.8539200000000001,0.72212,0.15589585304260253,0.7878787878787878,5,wine
0.9833400000000001,0.9692399999999999,0.98332,0.98332,0.9753000000000001,0.33211793899536135,0.9833333333333334,10,wine
0.96668,0.96668,0.98296,0.97744,0.96594,0.6706465244293213,0.9748188405797101,20,wine
0.71364,0.7237199999999999,0.85686,0.80916,0.71134,0.05518484115600586,0.7852602108036891,2,wine
0.8303200000000001,0.9800000000000001,0.9913000000000001,0.9379200000000001,0.89686,0.15510134696960448,0.9108036890645586,5,wine
0.96516,0.95604,0.975,0.97188,0.9583999999999999,0.3293452262878418,0.9700757575757575,10,wine
0.8773,0.9833400000000001,0.9916599999999999,0.9542399999999999,0.9215,0.6703484058380127,0.9344696969696968,20,wine
0.74562,0.7702200000000001,0.8655200000000001,0.8208399999999999,0.7545400000000001,0.0574249267578125,0.805578886757236,2,cancer
0.23144,1.0,1.0,0.7136199999999999,0.37138,0.16134510040283204,0.6157253599114064,5,cancer
0.73102,0.9555199999999999,0.9803799999999999,0.8875,0.8261200000000001,0.3399387836456299,0.8557034064854243,10,cancer
0.8304400000000001,0.97294,0.98598,0.9280200000000001,0.89558,0.6961349487304688,0.9082238911505207,20,cancer
0.8487200000000001,0.79948,0.8738999999999999,0.86456,0.82212,0.05707473754882812,0.8613155028361383,2,cancer
0.5748599999999999,1.0,1.0,0.8417000000000001,0.7279599999999999,0.16321806907653807,0.7874307862679956,5,cancer
0.8961399999999999,0.9458399999999999,0.96922,0.94202,0.9197799999999999,0.3395470142364502,0.9326864286494161,10,cancer
0.8023200000000001,0.959,0.98042,0.91404,0.8731800000000002,0.6976081371307373,0.8913818830294428,20,cancer
0.5330999999999999,0.54694,0.7368,0.66094,0.5394599999999999,0.05698161125183106,0.6349635929270715,2,cancer
0.5711,1.0,1.0,0.8402000000000001,0.72332,0.1614377975463867,0.7855481727574751,5,cancer
0.83988,0.9897400000000001,0.99436,0.9367800000000001,0.9066000000000001,0.3400392532348633,0.9171166534088251,10,cancer
0.9103,0.94216,0.96634,0.9454800000000001,0.92524,0.6958723545074463,0.9383263404717713,20,cancer
0.8913800000000001,0.86258,0.91326,0.9051600000000001,0.8751800000000001,0.05824723243713379,0.9023125185219847,2,cancer
0.6689999999999999,0.96634,0.98598,0.86798,0.7867200000000001,0.1604302406311035,0.8274929941405539,5,cancer
0.9248200000000001,0.90894,0.9439399999999999,0.93678,0.9161999999999999,0.34096636772155764,0.9343710193980421,10,cancer
0.8445199999999999,0.9523400000000001,0.9747600000000001,0.92622,0.8949400000000001,0.7028532505035401,0.9096417653206059,20,cancer
0.7127399999999999,0.95612,0.98034,0.8806200000000001,0.8157,0.05891132354736328,0.846547632045503,2,cancer
